"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP23-3N21.11",1.89871485459816,0.69402892069277,0.445516652007182,1.55780691376174,0.119279026596819,0.213391816620776
"Ofcc1",1.93852354250096,-2.13324576610976,0.914439151159669,-2.33284605476967,0.0196562265183444,0.0457520882639911
"Fhitos",1.29041122689742,-0.00276780986773087,1.14438876168254,-0.00241859231793005,0.998070244412027,0.998827873491711
"RP23-10H9.5",1.5342181978732,-1.39155041647854,1.13109566861012,-1.23026765559846,0.218596892133512,0.346131874505328
"Olfr1512",1.7385718553362,1.08142715114126,1.04548342285606,1.03438000785035,0.300958546849687,0.442568721082356
"Trav13n-4",1.96663315039113,-0.355052335299145,0.856741588529353,-0.414421734689702,0.678565274123062,0.7872169260761
"Traj46",1.97201758393294,-0.403781996126153,0.79141722328275,-0.510201173600051,0.609910530069238,0.733463755994893
"RP24-273I13.3",1.19243570490869,1.06844355231228,1.68283600779045,0.634906519331695,0.525489384909494,0.663535538933109
"Mir6362",1.42641035202368,3.02731614711872,1.22021868827345,2.48096195887823,0.0131028355882084,0.0320006067893953
"RP23-36H10.3",1.87120595680832,0.155147867208849,0.788905391632998,0.196662196575561,0.844091895068252,0.903056782508539
"RP24-443G20.1",1.79351715964515,0.168004471935403,0.835437933986923,0.201097490430728,0.840622344258924,0.90106323039105
"Vmn2r112",2.28427486096462,-1.69704016044821,0.843972942354675,-2.01077555367295,0.0443491694093806,0.0929009962224338
"RP24-205N24.3",1.6229337300919,-0.848271742614104,1.11486225093809,-0.760875831879977,0.446731235178606,0.591626744093369
"RP23-322C16.2",2.18056768973358,0.812596526526618,0.795136330062086,1.0219587456948,0.306800426337196,0.448896175603642
"Gm23945",1.73609763767651,1.13732273094108,1.086149491347,1.04711436133033,0.295046836445541,0.435858934265994
"RP23-278E1.5",1.32021580002189,-0.0645998543374095,0.809144495981937,-0.0798372288981764,0.936366714435507,0.961745659150471
"RP23-348C6.6",1.4786278333269,0.994540472626132,0.545053040356601,1.82466732407447,0.068051247088676,0.13416084775665
"RP23-338P10.4",2.1317028999622,0.666537076895027,0.993095676228872,0.67117105919351,0.502111563035364,0.642363375403554
"RP23-157N11.6",2.10206930287017,-1.19662857842942,1.02214003533162,-1.17070903894415,0.241715750711515,0.374428228965588
"AC160545.3",1.51543860692071,-0.415733810730205,0.816501369013594,-0.509164866719633,0.610636667154219,0.733988837080085
"AC108422.3",2.1476732177843,-0.742208562433089,1.37203680798725,-0.540953827267867,0.588539408281374,0.716540075110583
"Olfr1179",1.82111807695017,-0.348952431752448,1.55830063626982,-0.223931392717488,0.822810688085044,0.889060665134412
"RP23-97B2.2",1.94401933195439,0.509270508305028,1.17118206548696,0.43483461992161,0.663682473851094,0.775657269446411
"RP24-96D10.4",1.8352802059566,-1.0830284852616,1.27695752259211,-0.848131959051497,0.396364484920147,0.542024985786462
"RP24-89D17.3",1.8120594097022,-0.909654940829342,0.871146650195648,-1.04420414246562,0.296390950814419,0.437432802610265
