"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ces2g",8.06116056337469,-1.5155962074542,1.34189497556088,-1.12944472932445,0.258710272905143,0.806105352558318
"RP23-59B16.8",7.75525453208103,-0.950901856740279,0.842150764775978,-1.12913494413703,0.258840912192582,0.806105352558318
"Vmn1r193",5.31013629985933,-2.45619577781801,2.17505300332911,-1.12925789581154,0.258789056860911,0.806105352558318
"Sdhb",15246.2598653567,0.340895484540465,0.302347088880566,1.12749716163177,0.259532339895957,0.806161385612043
"Pak1",14882.8033144401,-0.2747141750254,0.243381508967127,-1.12873889307057,0.259007997169144,0.806161385612043
"Dner",5116.54927038979,-0.337297899346257,0.298914799890166,-1.12840816001815,0.259147583198354,0.806161385612043
"Tex264",5981.76635068866,0.368918883068297,0.327122483589024,1.12776987696078,0.259417118152984,0.806161385612043
"Tia1",1842.50157324541,-0.345260770103169,0.306179666935582,-1.12764107936602,0.259471530492857,0.806161385612043
"Cabp7",335.970709877511,-1.1119593074588,0.985530206730812,-1.12828536341608,0.259199422821638,0.806161385612043
"Anp32a",1383.52918065521,-0.42587522826133,0.377513938085144,-1.12810464806012,0.259275726400066,0.806161385612043
"Ppm1f",702.972129011377,-0.34250777787124,0.30352329064296,-1.12843985430475,0.259134204353616,0.806161385612043
"Polr2k",654.326191517766,-0.705449074520375,0.625330899218054,-1.1281212481304,0.259268716691231,0.806161385612043
"Rrp8",608.269902154174,0.329975840119727,0.292616812097692,1.1276721858673,0.259458388393764,0.806161385612043
"Klf5",268.2887392367,0.341363731454562,0.302640013966654,1.12795306536093,0.259339741272753,0.806161385612043
"Tubb4b-ps1",166.29943031856,-0.383487997881959,0.340022505390308,-1.12783122235323,0.259391204715053,0.806161385612043
"RP23-178I17.1",74.0105689729222,-0.866444084423965,0.768067509799005,-1.1280832392594,0.259284766884495,0.806161385612043
"Ccdc114",71.0117900682922,0.897252243151051,0.795786807569396,1.127503289344,0.259529750559265,0.806161385612043
"Itpripl1",19.7921447194458,1.01392380811426,0.899254504461887,1.12751596248161,0.259524395433047,0.806161385612043
"Pole2",13.9971452896729,-1.09890284016905,0.973822719371313,-1.1284423933737,0.259133132578329,0.806161385612043
"Myrfl",5.11281553395496,-1.19021151012719,1.05477729115104,-1.1284007724781,0.259150701707758,0.806161385612043
"RP23-433B5.1",4.74669952135012,-1.9233845891316,1.70524731226653,-1.12792119670615,0.259353201113324,0.806161385612043
"Kcnb1",1935.28923015742,-0.268568335974105,0.238257035598851,-1.12722100860135,0.259649050168998,0.806415084029122
"Mest",673.63985197065,0.278906271874067,0.247447761921964,1.12713192355332,0.259686707843215,0.806423226447285
"RP23-465K20.11",16.9897908683283,-0.974394090652652,0.864668257368172,-1.12689934243505,0.25978504142452,0.80654779090229
"RP24-255E19.2",20.096995636288,-1.1605089138973,1.02985045717153,-1.12687129069654,0.259796903234548,0.80654779090229
"Cyb561d2",1225.1479546413,0.32622875035103,0.28959392049809,1.12650413996927,0.259952189223937,0.806888753248121
"Mthfd2l",244.972806827648,-0.476800179871379,0.423278379519376,-1.12644586386098,0.259976842945999,0.806888753248121
"Abcc4",168.105995933282,-0.677797560705329,0.601772372441844,-1.1263354579656,0.260023554625024,0.806924923392769
"Eif2b5",2966.83860522721,0.336829855098732,0.299128899696371,1.12603581747076,0.260150358932058,0.806992023118487
"Shtn1",548.045855326838,-0.351744846964957,0.312356487290666,-1.12610066151,0.260122914074888,0.806992023118487
"Olfr1173",3.62183199367025,-2.08805347654749,1.8541786590467,-1.12613391722513,0.260108839567019,0.806992023118487
"RP23-46L5.1",33.2825332905315,-0.866702659814542,0.770016272569521,-1.12556408311006,0.260350078039749,0.807488828180818
"RP23-369P21.2",7.22228453007983,1.16601148086615,1.03600173116357,1.12549182669469,0.260380678748665,0.807488828180818
"Slc22a14",6.66044548811826,2.12435694360469,1.88806071289105,1.12515287728847,0.260524257590208,0.807825250835757
"Rev1",529.870524349711,0.341771636882207,0.303806485641699,1.12496491363678,0.260603902528958,0.807830196272719
"RP23-214M22.2",58.7095636707842,0.591055662368761,0.52538871754778,1.12498735246443,0.260594393746573,0.807830196272719
"RP23-388P16.2",9.10024296580714,0.908683166040475,0.807789719012505,1.12490063274302,0.260631143829396,0.807830196272719
"Ganab",2285.11760802036,-0.323253498758953,0.287517340269338,-1.1242921851466,0.260889092573619,0.807868188317904
"Tspan33",5734.23577619189,0.410172658184726,0.364785319621928,1.12442205352408,0.260834020616673,0.807868188317904
"Rce1",1325.09057582513,0.30266691430218,0.269206277272739,1.12429367312093,0.260888461537994,0.807868188317904
"RP23-336M16.3",98.652399746677,-0.477263331588216,0.424479315941901,-1.12435002994007,0.26086456192941,0.807868188317904
"Athl1",116.641002072081,0.708906908836377,0.630337530292562,1.12464651836191,0.260738853065149,0.807868188317904
"RP23-346I1.4",8.32565609576712,1.46800350504207,1.30526007712177,1.12468275922386,0.260723490086401,0.807868188317904
"CH25-11N3.1",4.89626472728914,-1.4507887840319,1.29027027740624,-1.12440688546925,0.260840452364066,0.807868188317904
"Micu1",4465.41157738902,0.305991860645812,0.272356498204851,1.12349755802655,0.261226237129077,0.807899089886895
"Brsk2",2517.41231438049,-0.311493409746372,0.277251942998188,-1.12350307225226,0.261223896514782,0.807899089886895
"Sacm1l",1365.30034808705,-0.440298328189214,0.391749304976627,-1.12392880496746,0.261043230227249,0.807899089886895
"Snapc1",579.693672588808,0.234743310120082,0.208925387868535,1.12357484418214,0.261193432924693,0.807899089886895
"Fem1c",873.35342709679,-0.409469847052544,0.364248870795553,-1.12414856951574,0.260950003551538,0.807899089886895
"Slc15a2",404.420908732074,-0.596398805371592,0.530906818172613,-1.12335872314543,0.2612851729208,0.807899089886895
"Mgme1",321.755238510171,0.283528633317108,0.252362408875473,1.12349788774212,0.261226097174844,0.807899089886895
"Thap2",237.136172954694,-0.41784264863203,0.371934473142726,-1.12343081592141,0.261254568190315,0.807899089886895
"RP23-457F4.2",96.5818693456988,0.343583783927337,0.305766621962274,1.12367982392051,0.261148878707199,0.807899089886895
"Gcat",116.12976596042,0.400755368453616,0.356546921008799,1.12399054609625,0.261017036596681,0.807899089886895
"Fndc7",6.57334131866226,-1.69811949545741,1.51121267452034,-1.12368002471683,0.261148793492713,0.807899089886895
"Olfr689",7.5530120071283,-1.83584077917216,1.63437255504394,-1.12326946111916,0.26132306975326,0.807907736267399
"Efna3",779.952115072661,0.339648054297713,0.302571314249973,1.12253884721242,0.261633399965801,0.808068719727437
"Cxxc4",457.348477939162,-0.413274245635629,0.368177750351144,-1.12248566145421,0.261656000700725,0.808068719727437
"Mterf1a",154.850229008807,0.366035940383727,0.326092507926296,1.1224911075432,0.261653686379831,0.808068719727437
"Timeless",251.353480392341,-0.422576926104946,0.376455990198292,-1.12251348658939,0.261644176530558,0.808068719727437
"Fkbp10",153.649188327951,0.541254156363026,0.482010459198161,1.12290956769573,0.261475903630477,0.808068719727437
"RP24-346E16.1",95.5637302999608,-0.596122516941892,0.530974647344147,-1.1226948780391,0.261567104073958,0.808068719727437
"RP23-23P9.4",7.08469737139137,1.4383597130397,1.28128009238597,1.12259584893824,0.261609179173099,0.808068719727437
"Depdc1a",5.57025028147917,-1.90340419539557,1.69541524205024,-1.12267729355424,0.261574574959922,0.808068719727437
"RP23-34E4.1",35.1602076594405,-0.677868487253698,0.604040547340424,-1.12222348356966,0.261767430186573,0.808304392353683
"Bach2os",5.84730854700172,-1.13561677766714,1.01237944920545,-1.12173037348636,0.261977098113278,0.808843308822713
"Slc29a2",728.83208909145,0.504396775154753,0.449936080257516,1.12104095956489,0.262270427919174,0.809531774093555
"Tmem63a",1476.04319573878,0.435790117562365,0.388716130942071,1.12110119152042,0.262244791563094,0.809531774093555
"Mylk4",5.34735503243971,1.47610449256973,1.31698684309294,1.12081946779597,0.262364715718907,0.809714221198992
"Sparc",40365.6121706024,0.233447590259835,0.20879676883511,1.11806131657235,0.26354080638149,0.809743670384086
"Syngr3",17427.9348159828,0.29712832306931,0.266096732008993,1.11661770825231,0.264157816801581,0.809743670384086
"Hnrnpc",9555.89902193729,-0.190317036564988,0.170635638472774,-1.11534166173238,0.264704038675785,0.809743670384086
"Eid1",5526.16097309562,-0.304610115064615,0.273115560097582,-1.11531585734544,0.264715092473352,0.809743670384086
"Mtfr1l",6313.70218751382,0.317250306543725,0.283683059529254,1.11832658273699,0.263427537609198,0.809743670384086
"Ifngr2",3747.7827954546,0.273690307277464,0.245553328612241,1.1145860201702,0.26502786379335,0.809743670384086
"Mef2c",6290.91694942971,-0.333944588237735,0.298322618678225,-1.11940753844727,0.262966316408584,0.809743670384086
"Vamp1",7456.66814891493,-0.374520664089551,0.335549626950606,-1.11614090438158,0.264361825474195,0.809743670384086
"Itpa",2927.28638906637,-0.328553153321576,0.293810403668555,-1.11824887484997,0.263460715432622,0.809743670384086
"Fubp1",2333.46172515495,-0.225389423754254,0.201752394518638,-1.117158605686,0.263926516066532,0.809743670384086
"Pex11b",1679.3371735032,0.308060714988649,0.274968479866382,1.12034919470896,0.262564985946018,0.809743670384086
"Plxna1",760.52540112408,-0.320299926083703,0.287099213037125,-1.11564195072274,0.264575427594645,0.809743670384086
"Setd8",1469.14477632273,0.280988212038188,0.251186882239908,1.11864206256526,0.263292871317811,0.809743670384086
"Tmem229a",2303.12326230213,-0.301374170464264,0.270398798099803,-1.11455440106294,0.265041419896572,0.809743670384086
"Rpl26",1309.37072866761,0.746252274137038,0.667886758578414,1.11733353678912,0.263851741227206,0.809743670384086
"Gnl3",1548.67246687434,-0.244848079617876,0.219531735017213,-1.1153197490954,0.264713425348222,0.809743670384086
"Lyrm9",1189.40161861316,-0.252969883679671,0.226250904212352,-1.11809446490539,0.26352665019137,0.809743670384086
"Birc2",939.114443316712,-0.316416766356205,0.282462834476807,-1.12020672362893,0.262625679428922,0.809743670384086
"Chmp1b",894.289220380476,-0.275317663256476,0.246852244378785,-1.11531359153459,0.264716063091512,0.809743670384086
"Slc39a13",1507.89474102917,0.284787384006594,0.254435520037137,1.11929098564944,0.263016020220711,0.809743670384086
"Aldh1l1",1785.98125512965,0.361267257895676,0.32424535355493,1.11417867344851,0.265202542680956,0.809743670384086
"Bloc1s5",1344.52725360179,0.245739104321994,0.219718326953667,1.11842788778295,0.263384289174129,0.809743670384086
"Bcl6",177.022742747747,-0.609839750673987,0.547236885992414,-1.11439810854132,0.26510843442086,0.809743670384086
"Crem",590.594924027013,-0.316962561206417,0.283844139125349,-1.11667819593922,0.264131943874251,0.809743670384086
"Scfd2",822.56216682686,0.276939239511867,0.248352938143234,1.11510353604976,0.264806056397236,0.809743670384086
"RP24-372E2.1",564.47170460892,-0.491734861460429,0.439660125611081,-1.11844316283395,0.263377768482301,0.809743670384086
"Acer3",875.506467478241,-0.451696523025928,0.403956414375922,-1.11818133578535,0.263489553961521,0.809743670384086
"Ubash3b",428.355164681026,0.507955825751791,0.455135213784224,1.11605476871014,0.264398691672096,0.809743670384086
"Fbxl18",702.070303255397,0.480487780065677,0.430109618352005,1.11712865642647,0.263939319435051,0.809743670384086
"Mplkip",363.196312557491,-0.40431469990487,0.362040660649022,-1.11676599854852,0.264094390405717,0.809743670384086
"Agbl3",380.90643168593,-0.324195474183808,0.290031768915299,-1.11779297625318,0.263655422004143,0.809743670384086
"Marf1",466.98763426468,-0.339510550996186,0.304705547886804,-1.1142250390607,0.265182656126916,0.809743670384086
"Rhebl1",412.444548815466,0.262632371472461,0.235525771267635,1.11508974181014,0.264811966950703,0.809743670384086
"RP24-406I15.2",242.776515977519,-0.428159251647196,0.382820048403557,-1.11843476702099,0.263381352516054,0.809743670384086
"RP23-245B21.3",360.975870328036,-0.32535387782156,0.291608994248245,-1.11571962538504,0.264542167246381,0.809743670384086
"Wdr5b",240.651795816276,0.361568075013301,0.324577600862494,1.11396496262377,0.265294218115584,0.809743670384086
"Zfp551",120.139470047074,0.592518213052627,0.531745045836729,1.11429004875874,0.265154774716603,0.809743670384086
"C1galt1",151.552801259325,-0.629327994412409,0.562484375700468,-1.11883640079549,0.263209939399548,0.809743670384086
"Klf11",272.014950538897,-0.413413091513832,0.369437388260057,-1.11903425222035,0.26312552678222,0.809743670384086
"Nrg2",246.191767479601,0.498846721917548,0.446510785241834,1.11721091271596,0.263904155733721,0.809743670384086
"RP23-58D1.3",111.193238960219,-0.775190253540002,0.695210094562649,-1.11504458810781,0.264831315037351,0.809743670384086
"RP23-14F5.5",241.563410588986,0.383857161362616,0.343808987414991,1.11648379016714,0.264215104972893,0.809743670384086
"RP24-345F16.1",41.9195412976134,-0.573797738701061,0.51485819059628,-1.1144772467085,0.265074500393929,0.809743670384086
"Itga9",147.444853987332,0.505333776445081,0.452391316917495,1.11702801876996,0.263982345373266,0.809743670384086
"C530050E15Rik",29.8152383301277,-0.823445990588804,0.736901286758574,-1.11744409378211,0.263804490836307,0.809743670384086
"Dpp4",123.04362577468,-0.710757776486838,0.636451603961434,-1.11675070353017,0.264100931871178,0.809743670384086
"AC102906.1",125.31777342597,-0.687017922995172,0.613227171919928,-1.12033183533635,0.262572380618318,0.809743670384086
"Loxl3",87.0246274544787,0.653507041683596,0.583738677199716,1.11951985915782,0.26291842350095,0.809743670384086
"Trim21",75.5962427558114,0.588132921956882,0.527314429993595,1.11533629368729,0.264706338153297,0.809743670384086
"Klf8",88.0527954063903,-0.800581905888411,0.717479911741273,-1.11582483744451,0.264497119960349,0.809743670384086
"AC134411.3",50.9710743520254,0.625741053366013,0.559702607725918,1.11798845445514,0.263571924420228,0.809743670384086
"RP23-347G20.2",73.9230719087888,-0.719694975478424,0.644297102004465,-1.11702345585505,0.263984296285452,0.809743670384086
"RP24-133O13.1",12.0988370069968,-1.1942354696352,1.07179075628353,-1.11424311381099,0.265174904011124,0.809743670384086
"Frmd7",11.6390806512887,-1.76540708565989,1.5789706525106,-1.11807466646251,0.263535105169466,0.809743670384086
"RP23-137A20.1",34.9418744062965,-0.945065659679265,0.848334641021834,-1.11402460064688,0.265268633024482,0.809743670384086
"RP23-415I19.4",4.99644668188243,2.04759617086168,1.8319472662951,1.11771567257103,0.263688446938795,0.809743670384086
"Gm6685",36.233320863576,-0.558399865546741,0.500471785296806,-1.11574694508618,0.264530469615167,0.809743670384086
"RP24-323P9.1",25.8040300641817,-0.647442988168942,0.578183686140904,-1.11978771398811,0.262804236038766,0.809743670384086
"RP24-339I11.6",9.63900170487355,-1.27277983329444,1.13577668765665,-1.1206250728041,0.262447487862427,0.809743670384086
"Zim1",21.8984455287255,1.20450953725786,1.07998765857866,1.11529935336768,0.264722162431416,0.809743670384086
"Foxc2",4.99277857795405,-2.24807026340937,2.01141650853515,-1.11765527123299,0.263714253002663,0.809743670384086
"Serpina3f",12.6460847516726,0.951330280004392,0.85102327155702,1.11786635195516,0.263624077783095,0.809743670384086
"Gpx2-ps1",15.5589750726905,1.64386440685377,1.47293772617493,1.11604474353625,0.264402982691967,0.809743670384086
"RP24-285I4.2",28.2677838457144,1.03258805238617,0.92136755088234,1.12071241427736,0.262410296191105,0.809743670384086
"AC122232.2",15.0668375961972,1.06628585958142,0.956686540344689,1.11456136844701,0.265038432719404,0.809743670384086
"RP24-213M16.2",25.0665512246761,-0.966584504950529,0.867188154416106,-1.11461912853428,0.265013669711031,0.809743670384086
"RP23-207H18.2",24.373034346834,-1.0409045763887,0.929461121943189,-1.11990114681991,0.262755889542906,0.809743670384086
"RP23-172B15.2",3.07980209697746,-1.53125807628422,1.36880468399132,-1.11868266831116,0.263275541727124,0.809743670384086
"RP24-298N7.1",12.1581609032479,-0.850566999229388,0.763153544837206,-1.11454242070097,0.265046556378389,0.809743670384086
"Tll2",16.8724064206586,0.81252499765921,0.727989191430249,1.11612233701283,0.264369772036508,0.809743670384086
"Nox4",9.10267279010951,-1.87809720008465,1.67690914095117,-1.11997552772559,0.262724190801636,0.809743670384086
"Vmn2r100",6.14455681449968,-2.05552713654674,1.83613710825579,-1.11948455662951,0.262933475647897,0.809743670384086
"RP23-14P23.3",3.23901523551097,-2.63386735248107,2.35503191828197,-1.11839985353681,0.263396256866227,0.809743670384086
"RP23-241N10.1",12.8401410921827,-1.03590190192047,0.927054079621076,-1.11741259187801,0.263817953680222,0.809743670384086
"Rpl35a-ps3",10.2285932277138,-0.873248646629287,0.783889478261889,-1.11399460108271,0.265281502815787,0.809743670384086
"Tectb",3.99968544223233,1.63143096523482,1.46034045930439,1.11715795781754,0.263926793027065,0.809743670384086
"RP23-372H6.5",4.43289189129987,-1.30331268623634,1.16328970776476,-1.12036810567217,0.262556930497375,0.809743670384086
"RP24-511E21.5",5.86034912948534,1.71791497951661,1.53725231204616,1.11752310668505,0.263770725490094,0.809743670384086
"RP24-142K18.4",3.7274699422967,-1.96224288086024,1.76127047744346,-1.11410649641303,0.265233501989816,0.809743670384086
"RP23-121M13.4",3.00925707368134,-1.97673032498884,1.769489424288,-1.11711903889125,0.263943431041518,0.809743670384086
"Tdh",5.83294588321954,1.35292138122267,1.20928917005696,1.11877408209894,0.26323653132324,0.809743670384086
"RP23-89D4.11",4.30119453357212,-1.30385609704407,1.17041711552339,-1.1140097660491,0.26527499700243,0.809743670384086
"RP23-197A15.2",3.34317816099126,-1.99217834593839,1.7808038826182,-1.11869609303042,0.263269812541414,0.809743670384086
"Abcf1",3770.37922999325,0.326264518463579,0.292954269091282,1.11370460473446,0.265405933214103,0.809762508588152
"Nprl3",1364.49312374035,0.30707664976029,0.275701074199605,1.11380287745259,0.265363762272285,0.809762508588152
"Rilp",94.0044008445375,0.658475212931561,0.5912420326512,1.11371515651362,0.26540140499701,0.809762508588152
"Tmem184a",3.55698282313264,-2.88078196794264,2.58721965816365,-1.11346632623662,0.265508202818033,0.80996717087643
"RP23-446E21.6",22.6665222588025,0.814750283317602,0.732087902152958,1.11291319105472,0.265745714154441,0.810584296672777
"Sgpp1",1126.80821286831,-0.352867640646518,0.317103519152875,-1.11278374200698,0.265801319544649,0.810646478330355
"Taf4b",258.874987346034,0.446146291349138,0.401005968669476,1.11256770773122,0.265894135828099,0.81082211504443
"Sel1l",3311.67361681898,-0.324408245170656,0.291621775725317,-1.11242805638843,0.265954147062611,0.810897682201631
"RP24-255E8.1",6.73810287324995,1.42518033732287,1.28137426389218,1.11222800198427,0.266040131057741,0.810953459102599
"RP23-358K1.5",9.31174278935796,-1.41672989256722,1.27378389442997,-1.11222154618403,0.266042906099132,0.810953459102599
"Rora",32334.6200384724,-0.391780041009576,0.352423090807182,-1.11167528810967,0.266277788633831,0.811094737493523
"Eef1b2",5100.12463399221,-0.237898802978897,0.213985834380715,-1.11175024116614,0.26624555153214,0.811094737493523
"Bbip1",1924.54160499842,-0.353281780562171,0.317996063038723,-1.11096274962106,0.266584383616313,0.811094737493523
"RP24-180B11.5",1822.81613648219,0.370079800559329,0.332849209817481,1.11185422600902,0.266200832387971,0.811094737493523
"AC099860.1",1384.72143741308,-0.343832881087542,0.309246769869483,-1.11183984632291,0.266207016127902,0.811094737493523
"RP23-195H19.1",1713.83588911294,-0.294626463121634,0.265211772020115,-1.11091020160028,0.26660700388059,0.811094737493523
"Atg14",665.244126518723,-0.323693294309545,0.291291756732771,-1.11123396672876,0.266467654208458,0.811094737493523
"Cep131",630.798367330461,-0.490578049889187,0.441511584933893,-1.11113290484244,0.266511146225218,0.811094737493523
"Abhd12b",1333.28179041989,-0.982790231353712,0.88462441648784,-1.1109689186012,0.266581728151696,0.811094737493523
"Zfp697",92.5286361272858,-0.507476591145199,0.456661304018912,-1.11127565808419,0.266449713742638,0.811094737493523
"Nudt12",213.163931618839,-0.437389382877161,0.393497957255536,-1.11154168608078,0.266335257157332,0.811094737493523
"Amn",148.20978084314,1.18354001203457,1.06563832506445,1.11063949578107,0.266723555115283,0.811094737493523
"Hacd4",74.9711086034407,0.599566967335539,0.539443820952464,1.11145395321596,0.266372999836081,0.811094737493523
"RP23-191I16.2",89.6391135002728,-0.494128651265816,0.444686898677515,-1.11118329039002,0.266489462177369,0.811094737493523
"Atp2c2",3.40356128269945,2.32388253651262,2.09216423810674,1.11075530982958,0.266673687581673,0.811094737493523
"RP23-357K7.1",10.6694174384063,-0.946844502082272,0.851533597434821,-1.11192853098758,0.266168880368554,0.811094737493523
"Kcnk7",11.4378865866058,1.09393592093799,0.984785131535304,1.11083716224728,0.266638447209928,0.811094737493523
"AC166063.3",5.57201934909986,-0.947374563748187,0.852940454728008,-1.11071594564042,0.266690636403599,0.811094737493523
"Olfr46",3.19308783233091,-1.7936786241193,1.61512439769181,-1.11055137714635,0.266761501778119,0.811102970465913
"Nucb1",3637.51715346285,0.34357977135496,0.30954813158351,1.1099397356959,0.267024996226435,0.811284256489108
"Wdr37",1253.08958570905,-0.374219077358035,0.337115687268665,-1.11006129791818,0.266972613110569,0.811284256489108
"Ap1g1",970.946503090716,-0.343966577303809,0.309825498600973,-1.1101945413047,0.266915204512843,0.811284256489108
"Pvrl4",937.019014547551,-0.330817380920238,0.297953745905907,-1.11029777428846,0.266870731889501,0.811284256489108
"Ndufab1-ps",420.144816086462,0.407783894950874,0.367398671038103,1.10992207402019,0.26703260751451,0.811284256489108
"RP24-423L4.3",10.6829664786473,1.51889297656273,1.36836290850533,1.11000741625029,0.26699583071534,0.811284256489108
"RP24-511F2.2",8.46166918858242,-1.482252151594,1.3357039426341,-1.10971608623906,0.267121388837802,0.811446879619862
"Slc2a8",1821.23091095624,0.316501486459278,0.285231637633522,1.10962966480574,0.267158642766883,0.811452953360431
"Galc",253.619474096127,-0.527694576338249,0.475640957943667,-1.10943888982905,0.267240893318189,0.811488607058675
"AC140190.2",6.38014848070241,1.58133396536899,1.4252765298374,1.10949274212029,0.267217673726302,0.811488607058675
"Klhdc7b",14.6812620980012,-1.38757470210575,1.25092214436993,-1.10924145707297,0.267326032630937,0.811533011483286
"Trbv15",4.80142390677145,1.84821604904522,1.666122938127,1.10929152150256,0.267304441484511,0.811533011483286
"Epas1",1556.83312628268,0.236443349471194,0.213204580172887,1.1089975144036,0.267431254258798,0.811655495172974
"Zc3h12d",3.65136436449473,-2.91877298945319,2.63193328663445,-1.10898441243757,0.26743690643402,0.811655495172974
"Ydjc",1027.42375049546,0.351323071457195,0.316894047254506,1.10864522227847,0.267583261318847,0.811992607221608
"Iqcc",425.417011000207,0.282737462257832,0.255050712729403,1.10855389985835,0.267622674821984,0.812005155072187
"Fam168b",2907.67058722241,-0.210903459965404,0.190266646377039,-1.10846259174333,0.267662086140563,0.812017692987654
"Npdc1",11649.1809886195,0.274534777329062,0.247798877776752,1.10789354573428,0.267907793350791,0.812058712174005
"Msl1",1681.13570628196,-0.33607364333146,0.30334270141412,-1.10790087173601,0.26790462908695,0.812058712174005
"Mxd1",566.510609116878,-0.328674887192997,0.29659097705249,-1.10817561093515,0.26778598162912,0.812058712174005
"Pbx2",322.636935476879,-0.390609131581163,0.352551914294581,-1.10794783900899,0.267884343482415,0.812058712174005
"AC121113.2",41.6206215559845,-0.592964941765206,0.535234868296784,-1.10785932847038,0.267922572891749,0.812058712174005
"RP24-168F13.1",19.8912446612728,-1.15832458342391,1.04536910075688,-1.10805320588225,0.267838838384585,0.812058712174005
"Magix",20.3868578631057,0.936154891159146,0.844736183812336,1.1082216070516,0.267766121512378,0.812058712174005
"Arl16",2124.74532027341,0.358849610987221,0.323966124255912,1.1076763405786,0.268001620779713,0.812191350294491
"Shq1",245.499934226157,0.480476503650497,0.433825655664843,1.10753363102549,0.268063280181026,0.812242155817511
"RP23-275N21.3",3.25043792041576,-1.59001343176107,1.43571149380678,-1.10747419563047,0.268088962842492,0.812242155817511
"RP23-53H1.3",4.47022115080495,-1.49937409658934,1.35419313619514,-1.10720845979334,0.268203810778962,0.812483168294205
"Rnf151",5.15508212669621,-1.74635173684356,1.57739644216758,-1.10711022933703,0.268246273394455,0.812504865734988
"Ncor1",7404.30629322438,0.317727402319725,0.287164116290906,1.10643142473225,0.268539830191512,0.812578009586703
"Asrgl1",5260.52922386125,0.224754208211555,0.203100555644704,1.10661542750642,0.268460234303301,0.812578009586703
"Appl2",2170.71083133052,-0.331175680759377,0.299389172544483,-1.10617120166619,0.268652425107071,0.812578009586703
"Tmem259",1153.25594935268,0.290821349285999,0.262786677111396,1.10668224311356,0.268431335230311,0.812578009586703
"Ctdsp2",943.11829589705,0.271532174430367,0.245480752254909,1.10612409297331,0.268672811851049,0.812578009586703
"Mfap1a",620.186946463247,-0.403086579280107,0.364218009113784,-1.10671787004958,0.26841592674855,0.812578009586703
"Fgd3",164.489753579779,0.588439008678715,0.531654121558234,1.10680795054132,0.268376970070835,0.812578009586703
"RP24-144E8.1",38.8467504740597,0.539056096859466,0.487188788342737,1.10646244281024,0.268526411261008,0.812578009586703
"Tmem154",25.1425597556082,1.13567272580184,1.02659285705089,1.10625426428966,0.268616481538638,0.812578009586703
"RP24-185O19.9",7.96265020535292,1.09592642772631,0.990537389059086,1.10639582092638,0.268555233550989,0.812578009586703
"Lrrc34",3.73197981825541,-1.95774198982301,1.76999028585229,-1.1060749911858,0.268694062256784,0.812578009586703
"Kpna7",3.04563911393173,-1.54241375530778,1.39382303497198,-1.10660658965131,0.268464057010634,0.812578009586703
"WI1-1616M8.3",19.3859904299684,0.798640718535347,0.722194929243154,1.10585201612023,0.268790576535535,0.812763097755966
"Nt5c3",2706.01489359647,-0.249012119422699,0.225214708063648,-1.10566544060846,0.268871353635653,0.81290055781319
"Bysl",1375.1119372894,0.343170512999901,0.310457170908665,1.10537151387255,0.268998641813789,0.812988286182982
"Rita1",1300.95125095217,0.455397049157881,0.411944413435958,1.10548179391363,0.268950878991403,0.812988286182982
"RP23-194O23.4",9.81281139050203,1.26944858530045,1.14845458280952,1.10535375477795,0.269006333908398,0.812988286182982
"Ddx18",978.32592644964,-0.223471504745926,0.202225376788743,-1.10506163120852,0.269132884672076,0.813050479918253
"Dtx3l",62.9819557902636,0.548712889945706,0.496506421108424,1.10514762069085,0.269095628950937,0.813050479918253
"RP23-322E23.3",7.14760464896476,-1.69761471899377,1.5361526875026,-1.10510806172118,0.269112767792712,0.813050479918253
"RP23-403D16.2",6.24135854948622,-1.627542816929,1.47306521378462,-1.10486813597851,0.269216731177573,0.813197047442807
"S100b",8682.18614317161,0.331296564034797,0.299893526268764,1.1047139568391,0.269283553833841,0.813216007867176
"Mrps9",1764.78919131451,-0.338691381784093,0.306639126198429,-1.10452761192948,0.269364332622816,0.813216007867176
"Xrra1",31.0396972600981,-1.08044553768761,0.978122516677054,-1.10461166087677,0.269327896125653,0.813216007867176
"RP23-451I21.1",12.0804510630841,-0.932793163203034,0.844467292742999,-1.1045935955354,0.269335727440542,0.813216007867176
"Arf3",12954.6608925996,-0.301702935823761,0.273335568261686,-1.10378220347422,0.269687626566762,0.81362950940898
"Ndufs5",8916.12447662676,-0.321736472194938,0.291455326260266,-1.10389635462565,0.269638100381225,0.81362950940898
"Mapre1",4015.84404507991,0.260495313554508,0.236001242851329,1.10378788860281,0.269685159840972,0.81362950940898
"Csnk1e",4176.08836221279,0.325046278374335,0.294485709391796,1.10377606793096,0.269690288740763,0.81362950940898
"Snw1",2494.30532442473,0.269621266223157,0.244299421827017,1.10365085683285,0.269744620994482,0.81362950940898
"Pon2",1258.8205481438,0.214712781189393,0.19454941497531,1.10364136133045,0.269748741638786,0.81362950940898
"RP23-67B9.3",4.69159435648989,-1.84325971889773,1.66985727891597,-1.10384267097026,0.269661391061284,0.81362950940898
"Slc22a17",19781.8011693411,0.316480203860211,0.286786554035007,1.10353919808102,0.269793078876888,0.813656616418938
"Wdr92",511.099836008076,-0.254776940856605,0.230911469459584,-1.10335333906486,0.269873751576441,0.813716978553056
"Gabpb2",135.906524654432,-0.513754812910968,0.465640128746153,-1.1033301925553,0.269883799551376,0.813716978553056
