"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cd300a",293.213687415263,3.65776104102052,0.263758688249286,13.867831483767,9.92316574506221e-44,8.52590767611326e-41
"Msr1",289.974590184566,9.27430445459675,0.673298845648746,13.7744250038936,3.63263808764731e-43,3.00553711999827e-40
"Rac2",908.457766584349,3.71340669880887,0.271868643129102,13.658826763061,1.78841939912318e-42,1.42683931989331e-39
"Ctss",27650.3298309561,4.23870565557283,0.31227359952435,13.573691986864,5.73585121329336e-42,4.41838552599174e-39
"Cebpd",1965.64899370354,3.32152431980309,0.248189156974007,13.3830355858413,7.59797208880391e-41,5.65770328305969e-38
"Lag3",243.482549853039,6.97127940850803,0.521728474925543,13.3618917570158,1.00965158838181e-40,7.27567962350362e-38
"Gusb",2040.10934994355,2.23577706392317,0.169083296912596,13.2229327482235,6.46914998582031e-40,4.51607317291375e-37
"Ccl3",304.943418411339,7.46073508117791,0.565429550207992,13.1948092886788,9.39924410630289e-40,6.3627186088091e-37
"Vim",4299.026578417,3.95436929160486,0.302706430376593,13.0633805389773,5.33069895122484e-39,3.50242599621799e-36
"RP23-285C18.2",320.795361165747,4.5792871686307,0.351155786256117,13.0406143024247,7.18755886835659e-39,4.5875107874348e-36
"Ctsz",13168.8062199143,3.6486038944051,0.280123030117952,13.0250050946142,8.81951969838883e-39,5.47275695950856e-36
"Serpina3i",201.351095819975,6.74992478459739,0.522565147831026,12.9169057917732,3.61384140828363e-38,2.18188116809859e-35
"Fcgr3",2711.66897667602,3.81352668279117,0.298241533416066,12.7867055909717,1.94547419409701e-37,1.14368284268245e-34
"Cd84",1156.93280971174,6.36804040856095,0.50841489004682,12.525283057651,5.42972909674625e-36,3.11012098185165e-33
"Tmem176b",3703.2726220132,2.16142411713939,0.172751912235559,12.5117232519669,6.44115255101748e-36,3.59722267092949e-33
"Ly86",3821.43768484075,4.35087091944794,0.351211895002301,12.3881650404222,3.02894869731682e-35,1.6503337792527e-32
"Clec7a",850.291136510223,12.3682468686194,0.999288005552521,12.377059266093,3.47856426424938e-35,1.85018207378731e-32
"Laptm5",4354.23637156893,3.21941788362171,0.261918299376649,12.2916874891283,1.00388278092223e-34,5.2152877774469e-32
"Unc93b1",1851.4870596983,3.37370095263215,0.27524571784189,12.2570515504627,1.54001954883688e-34,7.81874925033342e-32
"Cd63-ps",1357.40838205844,2.54230719649915,0.209383151158933,12.1418900347402,6.33456918767768e-34,3.14462091296737e-31
"Lyz2",27626.3763399654,9.56340142691843,0.796818362956736,12.0019842306743,3.46879195078636e-33,1.68455094323079e-30
"Cd48",756.740915311923,6.36389229857323,0.530925645354245,11.9864096870422,4.18661104910604e-33,1.98988732395702e-30
"Ly9",183.441900046499,8.85616770113555,0.742869292300096,11.9215692355714,9.13711282947586e-33,4.25237423953461e-30
"Fcgr1",645.444846548832,3.10640808746085,0.263083060936335,11.8077084720122,3.56135529623995e-32,1.62361461148376e-29
"Cd63",16193.8768559734,2.8321130761466,0.240307615245733,11.7853654918532,4.64401225510702e-32,2.07485179533671e-29
"Ctsc",1308.61482018962,3.34794874157285,0.287865400677632,11.6302575220635,2.89223714230338e-31,1.26685657886108e-28
"Cxcl16",763.786687092299,5.54495849138232,0.480928293058071,11.5296990662032,9.34698630486198e-31,4.01542936662138e-28
"Mt1",22614.5177134649,2.36301172184991,0.20561402648843,11.492463632985,1.43947238911885e-30,6.06724032085396e-28
"Hspb6",1462.83353475784,3.34234153718253,0.290878209239057,11.4905188186016,1.47225057843429e-30,6.09048253178587e-28
"Serpina3m",93.4973557947409,5.87212318457314,0.514191934672723,11.4200997499323,3.31852843359684e-30,1.34786557596581e-27
"H2-Ab1",951.588106368038,5.44489356699475,0.477421232770533,11.4047997727235,3.95686665856966e-30,1.57843650510335e-27
"Cnih3",9400.76267895307,-1.89013961330761,0.16599365584122,-11.3868183921174,4.86428299440027e-30,1.90637224231417e-27
"Ncf1",366.032726647762,3.55927623124376,0.316473663304006,11.2466743490902,2.40489559969389e-29,9.26257979337272e-27
"Ms4a6d",562.942803013224,5.83175307086347,0.523098692358384,11.1484757198897,7.28434908638117e-29,2.75805210577405e-26
"hexb",10157.9285468288,2.95028408552928,0.265033221122094,11.1317519858017,8.78908255752286e-29,3.27232192087505e-26
"Cd300lb",144.647901148636,10.9678084584438,0.987040945380849,11.1118069719102,1.09912534933032e-28,4.02514117683444e-26
"Mpeg1",2397.97158591077,5.64261883386832,0.510765320341002,11.0473804879727,2.25704806083204e-28,8.12476809558584e-26
"Cyba",1385.98571743387,3.80025193099132,0.344037907766982,11.0460267464632,2.29133081168319e-28,8.12476809558584e-26
"Renbp",1030.89832570491,2.48995293765457,0.225852032113808,11.0247090289622,2.90456289227205e-28,1.01382860078852e-25
"Hpgd",546.641223072889,4.87032759962175,0.443475651115578,10.982175881292,4.65572681335064e-28,1.60006586589908e-25
"Prrx2",154.587298414044,4.73501997337443,0.434057645590531,10.9087353292268,1.04702765615907e-27,3.54387133499051e-25
"Serpina3h",558.932067287497,6.24489458019719,0.574115474181632,10.8774190228872,1.47685472278106e-27,4.92409815704569e-25
"Man2b1",3457.29208438364,2.17663460034327,0.202253899725088,10.7618918760125,5.20896456332568e-27,1.71122146147254e-24
"Arpc1b",4179.9478055049,3.15094721864836,0.294802086215524,10.688347762725,1.15408553479032e-26,3.73639373357697e-24
"Cd72",197.741523883919,8.48692744037761,0.79879645502436,10.6246433456177,2.28885387896444e-26,7.30438668602666e-24
"Lpl",1239.28263387965,3.94686759881758,0.373862847164649,10.5569933700296,4.71523286834992e-26,1.48357164853618e-23
"Emp3",247.300999608583,3.39645045605579,0.324577707762596,10.46421357606,1.26119429023582e-25,3.91303045133027e-23
"Ctsh",2911.07321952085,3.12666474652059,0.29989786651784,10.4257652207559,1.89130721917311e-25,5.78765917385043e-23
"Arhgdib",882.531512613452,2.74093210502768,0.263329867876464,10.4087399091148,2.26195781931462e-25,6.82836158454991e-23
"Itgb2",1072.86227626387,3.71817501329932,0.358418443372153,10.3738384060741,3.26154678958278e-25,9.71462583099862e-23
"Ccl2",182.374423920236,7.36288071555419,0.713633543365067,10.3174532419472,5.87611163787883e-25,1.72719023524441e-22
"S100a10",539.494259709708,3.16430605824278,0.306981528975703,10.3078060390182,6.49674930247453e-25,1.8848166580257e-22
"Aqp4",8560.87924533883,3.28275535066112,0.318634686019796,10.3025674689326,6.8605360418869e-25,1.96483993127835e-22
"Hpgds",860.772365383082,3.70717772542374,0.361938803610324,10.2425539578647,1.27816983581001e-24,3.61430834964049e-22
"Ms4a6c",119.761369453407,10.6959051840938,1.04639220974193,10.2216980253817,1.58539065959047e-24,4.42700524307395e-22
"Lair1",827.407289296896,3.91751363408631,0.38626519562682,10.1420311186181,3.59544867973204e-24,9.91589235265851e-22
"Cd52",654.813455826051,5.48027263465811,0.542399178426059,10.1037627869586,5.31623382283673e-24,1.44828472400427e-21
"Dhrs1",10985.0945911235,2.09417259033465,0.208648210268639,10.0368586322325,1.04963699562763e-23,2.82504106570189e-21
"Cd53",2179.52191308853,4.37959878059271,0.436436854707972,10.0348967630682,1.07071349974799e-23,2.82831365346941e-21
"Lyn",663.652630427139,2.83848929908967,0.282908535005024,10.0332402450823,1.08883555306133e-23,2.82831365346941e-21
"Arl11",246.946941090749,5.9368797615325,0.591716674562531,10.0333149575711,1.08801170727329e-23,2.82831365346941e-21
"Serpinf2",120.350831715142,8.02006335065739,0.802144879004926,9.99827283146956,1.55078119430884e-23,3.98194265513394e-21
"Mafb",499.103928829695,4.17118308069662,0.417382774984594,9.99366368401422,1.62463632986814e-23,4.12417624692322e-21
"Ctsa",12999.5618845006,1.76717407875189,0.17686333145551,9.99174935928662,1.65632483510846e-23,4.14248311883518e-21
"Pdcd1",347.468452281347,5.79343504059461,0.579865521264401,9.99099761607136,1.66893540756151e-23,4.14248311883518e-21
"Bcl2a1d",295.616170232025,4.36157449807516,0.436719552403421,9.98712898030758,1.73535131028834e-23,4.26000141983859e-21
"Lat2",398.270029117845,4.91938660163364,0.494540951683972,9.94737965558268,2.58910688115678e-23,6.28674550197406e-21
"Rgs10",1611.78554109021,2.3074172973321,0.234724806838326,9.83030864275633,8.33628938740347e-23,1.98111030452347e-20
"Tmem176a",2801.90099372739,2.35233189016318,0.239274309147298,9.83110931777921,8.27026998430624e-23,1.98111030452347e-20
"Apobec1",490.992691207338,4.68381194711622,0.478968072018263,9.77896486373236,1.38620974979905e-22,3.25963574744853e-20
"Gpr65",99.1378801403959,10.4217281251287,1.0694768455426,9.74469729621983,1.94357238035643e-22,4.52265243799816e-20
"Grn",8692.112114711,2.40713942507872,0.249349751080584,9.65366684605506,4.74287917848167e-22,1.09228018523817e-19
"Tlr1",206.322777085785,4.83239368610464,0.502934624726347,9.60839331500393,7.36898243795945e-22,1.67975202736302e-19
"Slc7a7",192.617673756661,3.18106962265137,0.332735905769497,9.56034370650415,1.17366271618781e-21,2.64832842595146e-19
"Bcl3",201.606292552691,4.00259677353259,0.419677426035383,9.53731729472419,1.46574833472259e-21,3.2743352049368e-19
"Edem1",1097.75228976089,1.72062145019167,0.18173777745229,9.4676047782271,2.86333926241383e-21,6.33308275079828e-19
"Chil1",4501.39977943617,2.38302471564435,0.252232525040003,9.44772969015956,3.46259188597342e-21,7.58341570007454e-19
"H2-DMb2",194.096528588091,3.45600962862463,0.36679139595739,9.42227562237069,4.41415744621323e-21,9.57357895057838e-19
"Anxa4",643.510300111252,2.80966178247848,0.298519826608932,9.411977135305,4.86890635898464e-21,1.04583172262844e-18
"Tagln2",943.786282292009,2.17365134353274,0.231377974644259,9.39437449426511,5.75587995290745e-21,1.22457716445714e-18
"Fxyd5",935.724989707913,2.18565842273452,0.233994590789486,9.34063653078569,9.57566882865627e-21,2.01802703739012e-18
"Npc2",6020.45782347347,1.51617423265355,0.16440771334231,9.22203832065196,2.91505241710071e-20,6.0859211164124e-18
"Myo1f",483.288867406346,4.13569921568754,0.449184043579357,9.20713741906749,3.34937762318242e-20,6.92793951150668e-18
"Capg",1184.65037529022,3.88758349984631,0.424164217700241,9.16527924237514,4.94188587586666e-20,1.01281457413748e-17
"Ctse",725.264083874565,9.87864030979069,1.0823824472788,9.12675582889065,7.05826811168644e-20,1.43340592133603e-17
"Plaur",379.281748815937,5.47961913035905,0.601947116950963,9.10315703165904,8.77434275481938e-20,1.76585624144063e-17
"Fcgr4",157.095536197027,5.73514148249039,0.630457603043105,9.09679168719338,9.3039577375697e-20,1.85572421338901e-17
"Atp6v0d2",109.910619060128,9.41325766667419,1.0370911635211,9.07659615449292,1.12023345569162e-19,2.21459249262788e-17
"Lcp1",825.948250840185,2.61883797080998,0.288902625195974,9.06477734161646,1.2485900069163e-19,2.44668878635993e-17
"Clic1",1196.14699766964,2.44253366317172,0.269761734068055,9.05441118848799,1.37306567544446e-19,2.66720992380468e-17
"Hspb8",710.755572762061,2.09255138695511,0.231508501106635,9.03876694355712,1.58448973946612e-19,3.05137209395979e-17
"Glipr1",111.687307223305,5.49011711413015,0.609231444215582,9.01154588499444,2.03172053249355e-19,3.87919700644217e-17
"Ebi3",92.6010649185722,5.37928891913185,0.598852380132442,8.98266266879022,2.64291838944772e-19,5.00340287304006e-17
"Cd34",2358.27221308408,2.43980402450603,0.271948495716949,8.97156653900172,2.92326780994111e-19,5.48763694170373e-17
"Lgals9",1611.72279628716,2.61569503482568,0.292239928893191,8.9505053081972,3.53858761332294e-19,6.58737572450176e-17
"Ncf4",701.022013537425,4.08611973230105,0.456653497581242,8.94796547917407,3.62094238270262e-19,6.68497784191685e-17
"Nupr1",690.238492225975,3.18196375596668,0.355737301661029,8.94470088210958,3.72958439286624e-19,6.8291135862491e-17
"Samsn1",441.11374860397,4.58045851144068,0.515328459664295,8.88842528593233,6.19810418240282e-19,1.12568657992436e-16
"Slamf9",423.555706003495,4.85637548130053,0.546672175767979,8.88352416048644,6.47749034288713e-19,1.16694078040125e-16
"Cd86",528.475026673115,5.25032298781296,0.593199422141956,8.85085654475996,8.68501355371662e-19,1.5521161422118e-16
"Slc11a1",763.251238404627,4.94216694687117,0.558732501031354,8.84531853391116,9.12675865024951e-19,1.61811636101527e-16
"Anxa2",1500.1027067604,2.44493009723254,0.277805413979164,8.80087274834722,1.35756216753288e-18,2.38791978429269e-16
"Sgpl1",1388.66839789472,2.32557049744409,0.264382238841381,8.79624330150009,1.41472673681475e-18,2.46902973232067e-16
"Fcgr2b",569.320324065969,4.15087969336645,0.474216109626882,8.75313935798682,2.07498200288415e-18,3.59325759398674e-16
"Itga5",163.085599457932,3.14417707750376,0.360811778284094,8.71417527569766,2.92882941578511e-18,5.03285540917105e-16
"Tbxas1",400.286443107207,3.66660481833972,0.421559564240472,8.69771469886084,3.38634627503688e-18,5.77462514794267e-16
"Il18bp",208.924894014456,3.05769144976012,0.352598117954537,8.67188817540532,4.25012950463642e-18,7.19270022758129e-16
"H2-Ob",130.012548943136,5.24914666522561,0.606928507818289,8.64870672180911,5.20863305007473e-18,8.74854539139995e-16
"Csf1",935.314159605349,2.20649402411355,0.255392788359516,8.63960974891538,5.64053578748404e-18,9.40327828034373e-16
"Thbs3",293.5399047841,2.29411350221842,0.265664198530694,8.63538826423148,5.85279056183396e-18,9.68485098968954e-16
"Clec4a3",119.192600995092,5.05144741086229,0.586256146198285,8.61645109159124,6.90612764580997e-18,1.13438224617463e-15
"Rnase4",1376.1358513071,2.78655205089863,0.323916186570673,8.60269466740789,7.78659264854267e-18,1.26966929325398e-15
"Olfml3",1591.91663616024,3.84695596458749,0.447845124764731,8.58992484647106,8.70262299534018e-18,1.40875286299206e-15
"Srgn",671.018827151343,2.50259168060581,0.292302473324517,8.56165071797873,1.11262843139693e-17,1.78812996611339e-15
"Cx3cr1",2436.80351960368,2.43390193934995,0.285668782572612,8.52001369359039,1.59534457829334e-17,2.54560018103535e-15
"Xlr",278.683349249621,3.64850177677996,0.428789429429764,8.508842630827,1.75678081429616e-17,2.78331394401148e-15
"Hvcn1",149.562935536455,4.57525405797329,0.538628223808916,8.4942709195952,1.99179221021594e-17,3.13342578760662e-15
"Cdkn1a",748.492478613201,2.18935618969976,0.258268755736231,8.47704625926854,2.30983123467838e-17,3.59448654818064e-15
"Runx1",73.9869959657603,4.40079800571601,0.519165102169632,8.47668301918739,2.31705117927397e-17,3.59448654818064e-15
"Csf1r",3266.67018299326,2.13022849638055,0.251397932713955,8.47353227364985,2.3806184558621e-17,3.6676300472761e-15
"Pros1",823.561471453418,2.70235068091125,0.319295969828186,8.46346630170557,2.59545431393734e-17,3.97122287116755e-15
"Gngt2",235.233808787486,2.85085814688549,0.337694068483511,8.44213272589565,3.11599245287835e-17,4.73524866699657e-15
"Cd37",543.439348420508,3.32471196143079,0.394079159146251,8.43666020967354,3.2653398325239e-17,4.9286774674832e-15
"Tmem37",356.408302090469,2.4629407688387,0.293051361785412,8.40446791932058,4.29805765404563e-17,6.44391341837083e-15
"Tubb6",487.195866352404,2.68132616537549,0.321333620698893,8.34436857103115,7.15953781808065e-17,1.06624610212069e-14
"Pon3",543.048612895456,3.75574828584913,0.451084672117711,8.32603836485285,8.35927231744145e-17,1.23667406820745e-14
"Adgre1",723.297545922015,4.77894551811391,0.574125807411,8.32386465897501,8.51408150748866e-17,1.25128991313019e-14
"Eif4ebp1",292.762931789214,2.84489405713364,0.342053963904354,8.31709132869205,9.01482877278928e-17,1.31622392127673e-14
"H2-DMb1",225.160825623822,3.24049922446914,0.391692866081132,8.27306163854904,1.30562156914467e-16,1.89391430085213e-14
"Ptprc",424.67860330765,4.94574926214891,0.598051656747473,8.26976935244449,1.34218416040035e-16,1.93439044897957e-14
"Fyb",388.766014762087,3.12955611807291,0.378468689002995,8.26899611251103,1.3509167376147e-16,1.93449544881889e-14
"Hexa",5244.58178202054,1.53031139551617,0.185175771631625,8.26410162642909,1.40750669414917e-16,2.00269376054766e-14
"Apoe",488919.398995517,2.22323057245124,0.26920828092539,8.25840336266402,1.47633921030778e-16,2.08733807715604e-14
"Osmr",167.978874837279,3.77652216480696,0.458183554186602,8.24237825714039,1.68820860066939e-16,2.37187999561971e-14
"H2-D1",23944.6776655126,3.44971947068086,0.419817188030114,8.21719445758712,2.0831913204283e-16,2.90852568169048e-14
"Vav1",410.979930434514,2.97065305409628,0.361797051454874,8.21082715337385,2.19669915274947e-16,3.04795418467518e-14
"Pycard",355.686425933734,3.16828537718647,0.388499307742302,8.15518924756501,3.4863352909776e-16,4.80748420155238e-14
"Gpr183",359.465141956581,3.38948270033703,0.41652918439433,8.13744349094202,4.03711715896005e-16,5.53283191496985e-14
"Lpcat2",969.537954155746,2.22486522965234,0.274461407761907,8.10629533599998,5.21865069129929e-16,7.10850230444725e-14
"P2ry6",351.1197264353,3.114868826661,0.386981432975973,8.04914283020497,8.33759010246575e-16,1.12880863817565e-13
"Plek",1082.29607844751,3.56098829756328,0.442850642016844,8.04105935433608,8.90651008304499e-16,1.19856945027194e-13
"Hfe",565.789226471086,3.6827671258316,0.459690434760868,8.01140691071239,1.1340355646938e-15,1.51695931016136e-13
"Glipr2",595.860187108716,2.78875878611435,0.349541960555192,7.97832335117893,1.48334384289896e-15,1.9724058396738e-13
"Clu",60224.2238401444,1.68839948166874,0.213042173803542,7.92518894979781,2.27799680767254e-15,3.01113436015367e-13
"Arhgap25",292.894794107549,2.93175830822202,0.372312990589886,7.87444537881152,3.42257686585629e-15,4.4974673297861e-13
"Lgmn",9189.60696566512,1.42270903608723,0.181113169445744,7.85535938905551,3.9862746905213e-15,5.20756668488627e-13
"Apbb1ip",176.454213656274,4.01264978093028,0.511534259774104,7.84434220046627,4.35228793005623e-15,5.65266046915849e-13
"Tnfsf8",34.7323662102707,8.90886419951007,1.13953683837051,7.81796945875783,5.36822105320073e-15,6.93183179811856e-13
"S100a6",829.355538887013,2.82815242118457,0.361967044982962,7.81328703920463,5.57155149398711e-15,7.15303958759644e-13
"Abca1",1558.5896266859,2.32227837423864,0.298228622394621,7.78690641961843,6.86697734999839e-15,8.76579468694937e-13
"Fam105a",1122.97646636413,1.88514144945548,0.242632616622151,7.76953022928153,7.87777415376484e-15,9.99895436482687e-13
"Itgb5",4132.97717943667,1.84461563139404,0.237986993902847,7.75090941376008,9.12367571635904e-15,1.15149034930929e-12
"Nek6",2248.341435324,1.51302699644171,0.195231039559117,7.7499305431069,9.19428253442262e-15,1.15388245807004e-12
"Antxr1",251.721747518371,2.63361510077613,0.340217519474219,7.74097437676398,9.86577820228393e-15,1.23123809642917e-12
"Bcl2a1b",86.6824042469818,5.25354335037618,0.680533838386542,7.71973861407341,1.16568504577103e-14,1.44667990208217e-12
"Gadd45b",1178.79543593501,2.09532824792182,0.27184763385193,7.70773031286747,1.28075035912257e-14,1.5807006780353e-12
"H2-M2",39.8753830760815,8.52566859259417,1.10632603248136,7.70628941404562,1.29528698786266e-14,1.58985802317933e-12
"Plin2",1047.99496838526,1.78237345896329,0.231593593768387,7.69612591592586,1.40253605220266e-14,1.71209032077351e-12
"Gpr34",1461.14485138255,3.56771448259516,0.463767550948998,7.6928937250884,1.4384399111703e-14,1.74637549867572e-12
"Gpr12",2877.47617140024,-1.47325629453431,0.191999330470134,-7.67323662497603,1.67709691607261e-14,2.02511718962952e-12
"Scarb2",2295.06542277688,1.22634134407458,0.160341133717072,7.64832651263714,2.03611676326895e-14,2.44542002014329e-12
"Lmo2",1141.75243034346,1.81908472094454,0.237896672405443,7.64653285206238,2.06470730136178e-14,2.46649713396367e-12
"Slc12a8",1415.3405678175,-1.64406207443471,0.216028839879446,-7.61038237002138,2.73286194122863e-14,3.24730866516524e-12
"Csrp3",37.879930740151,9.03534409215924,1.18766629858191,7.60764543285231,2.79134346698514e-14,3.29924982587201e-12
"Elk3",135.137947686984,2.36237615106142,0.310611186546805,7.60557331281255,2.83643656977483e-14,3.33490297537895e-12
"Kif2c",31.3158358955074,8.76070248124736,1.15250368484209,7.60145290333514,2.9282434178811e-14,3.4248183095312e-12
"Plat",3609.81342226556,1.45700368521252,0.19189959472385,7.59253133029904,3.13715595875141e-14,3.65004827929936e-12
"C1ql2",546.782684753948,3.17020956506295,0.418746972885067,7.5707044357144,3.71205755710848e-14,4.29656237141173e-12
"Crhbp",76.705872686096,7.8902498615445,1.04230852956148,7.56997533625107,3.73295095217732e-14,4.29847377941697e-12
"Marcksl1",1539.72535777282,1.4563631457898,0.192408192489643,7.56913272218488,3.75724135382397e-14,4.30425715913198e-12
"Gsap",332.5124377365,2.72643293780303,0.362454636838591,7.52213562939511,5.38886375194627e-14,6.14192996707794e-12
"Slc5a3",422.235932295689,2.56204048554093,0.341455004200091,7.503303375339,6.22293009335701e-14,7.0565500180458e-12
"Casp4",37.8256138492534,4.9179812256036,0.655637669631948,7.50106568520442,6.33010576336355e-14,7.14182993170597e-12
"Tgfb1",203.552140660861,3.5910993864792,0.481725126905721,7.45466488232825,9.00965390349213e-14,1.01139024397041e-11
"Fxyd1",1328.56318488891,1.73473219086525,0.232858358560846,7.44973125116298,9.35305615558916e-14,1.04468960729853e-11
"Scimp",32.0922636095005,8.79396653329693,1.18143334181068,7.44347245170783,9.80725616157235e-14,1.08997161887246e-11
"Timp1",339.213319342133,8.44339814427956,1.13708439570317,7.4254806205991,1.1237112097501e-13,1.24270221359444e-11
"B2m",7230.2245918345,3.12427905351825,0.421450202384103,7.41316301628164,1.23322142802645e-13,1.35709031924546e-11
"Trim47",851.37267773075,2.17159248878925,0.293348639719838,7.40276992885745,1.33372714544465e-13,1.46049660304353e-11
"Tgif1",137.185552028378,2.68792467167381,0.363598610413718,7.3925603527895,1.44028089235533e-13,1.56948462704028e-11
"Icam1",382.027870998692,3.59705387525619,0.487137095998172,7.38406888903752,1.53523947003062e-13,1.66484051072884e-11
"Crym",124.200878313147,5.08070085503677,0.688348941112037,7.38099610762651,1.57109601116e-13,1.69549341996634e-11
"H2-Aa",631.008967243612,4.52123919733541,0.613761581541669,7.36644217120725,1.75241908494249e-13,1.88208124704472e-11
"Cldn11",555.451304237617,1.56368700962476,0.212313925723927,7.36497619877292,1.77178476685309e-13,1.8937751151546e-11
"H2-K2",68.6758002016753,3.84969197048233,0.523084682988215,7.35959605716282,1.84467576893213e-13,1.96229580962738e-11
"Rhoh",149.128151645156,2.88230125488657,0.39242151771295,7.34491133841168,2.05895536944604e-13,2.1798580093865e-11
"Vsir",1060.11556833594,1.65469772239991,0.225478482416166,7.338605904513,2.15830094644302e-13,2.27425871899012e-11
"Sdc4",1337.95819394667,1.49777304246473,0.205004417070922,7.30605254201216,2.75104635417104e-13,2.8584011398059e-11
"Fermt3",629.276555868867,2.8972533579532,0.39654026700685,7.30632825720861,2.74541010332117e-13,2.8584011398059e-11
"Havcr2",440.12838594878,3.37317264871521,0.461621482209583,7.30722632874296,2.72712998830276e-13,2.8584011398059e-11
"Slc39a4",61.6619786473412,7.6568880439933,1.05087740977179,7.28618578417829,3.18853210687805e-13,3.29762123775688e-11
"Il1a",138.523875580712,3.64902245801268,0.501111705338885,7.28185436328007,3.29262429936274e-13,3.38958222227946e-11
"Olfr111",40.2704790116575,7.95891727271991,1.09538804160212,7.2658427611453,3.70719620098287e-13,3.79885577677781e-11
"Spi1",661.006681123818,2.77529206858762,0.38201876345479,7.26480564328634,3.7357501393256e-13,3.81063572431026e-11
"Mmp19",124.999280598228,4.92356595633778,0.679987340004823,7.24067297532755,4.46463762864964e-13,4.53343363574565e-11
"Cmtm3",1156.29229189256,1.78087707747174,0.246273229576556,7.23130597886662,4.78371169276101e-13,4.83544504545648e-11
"Gcnt1",129.266315554614,4.87854928389712,0.675069042886084,7.22674122789001,4.94721483224876e-13,4.97819063682906e-11
"Arhgap9",279.67598003622,3.5812968155902,0.495787583670175,7.22344998855935,5.06849446356825e-13,5.07735864671082e-11
"Tgfbr1",632.630406942768,3.11068852578018,0.431151203222027,7.21484366165224,5.39959755578225e-13,5.38489329458124e-11
"Fas",382.450277681734,3.20425596910306,0.44444174735234,7.2096196817506,5.61083642330436e-13,5.57068777156427e-11
"Tnc",1064.04422300424,-2.20782301071269,0.306366317702084,-7.20648087972783,5.74163813884055e-13,5.67532983998049e-11
"2610318N02Rik",131.23507081028,-2.1890652368313,0.304506702622694,-7.18889015570771,6.53200966949375e-13,6.4281305729877e-11
"AC092855.1",175.471358841353,2.27387730946035,0.316925066130642,7.17481055450193,7.24073805267987e-13,7.09433541047437e-11
"Prdx6",37828.6175475234,1.56103718146757,0.21836317236232,7.14881160856836,8.75323602523938e-13,8.53880085449006e-11
"Gpx3",1186.03093106278,2.89735022858572,0.407514013413719,7.10981741293949,1.16196572944725e-12,1.12857184478792e-10
