"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rimbp2",333.204830982829,0.970042333808429,0.263252378600134,3.6848378691456,0.000228848268162028,0.151820686066516
"Magi1",1518.67609730856,0.999120720024668,0.271965923093591,3.67369819225786,0.000239065087903257,0.151820686066516
"Farp1",693.907009366406,0.854073631260073,0.230674825462679,3.70250039009244,0.000213485032270577,0.151820686066516
"Fmod",83.5129588629293,-1.8493817075912,0.503764905473208,-3.67112057131887,0.000241489378408049,0.151820686066516
"Cul7",470.89827865766,0.891329051176958,0.243090775805627,3.66665106161682,0.000245747769654063,0.151820686066516
"Scrib",380.833699836533,0.737542209061754,0.199524239769227,3.69650429398857,0.000218588563763436,0.151820686066516
"Spg11",283.701234848841,1.05196592077873,0.283595657381297,3.70938656287093,0.000207762015827688,0.151820686066516
"Gpr17",433.230772525419,0.961326575160256,0.260584361508398,3.68911844746015,0.000225032440112679,0.151820686066516
"Ddx47",3680.24805966988,-0.395651872678396,0.108094005568323,-3.66025729732366,0.0002519621126511,0.152122125513102
"Ifit1bl1",55.6476540175428,-6.10021427873461,1.6794330474968,-3.63230572830934,0.000280900038203314,0.162219772062414
"RP23-25N17.6",29.2506358002674,-1.66284766836709,0.457403680372583,-3.63540509121527,0.000277544162274385,0.162219772062414
"Rap1gap2",2417.44850508769,0.798763796524645,0.220488896730559,3.62269396948703,0.000291550682408869,0.164788167621098
"Hipk2",2412.56110064255,0.962639099273204,0.266607303594068,3.61070040578822,0.000305371240549085,0.169003895941384
"Tmem252",84.5880807219705,-1.71203592347874,0.479148989614369,-3.57307635117134,0.000352811835474302,0.191274416517854
"Ccdc89",102.607361876914,-1.27907375432799,0.359169309523507,-3.56120002576189,0.000369163707021216,0.196136677540372
"Kcng1",46.0536547868083,-3.84484242435281,1.084232978455,-3.54614045205632,0.000390917793854552,0.199706369110503
"Gjd2",29.7923785364938,1.46602641070033,0.413391382697863,3.54634003527792,0.000390621815799611,0.199706369110503
"Rrp36",1865.88669216606,-0.540781818381193,0.152991900570412,-3.53470880723066,0.000408224755449177,0.202256104322466
"Gab2",771.440919554574,1.08757309756656,0.307847522145616,3.5328304414681,0.000411136067510376,0.202256104322466
"Pcnt",1278.6093164116,0.709958368166819,0.202187507755876,3.51138592115213,0.000445776742809708,0.215310166777089
"RP24-160I20.1",141.548921679075,-0.876682809867605,0.250039098284456,-3.50618289652545,0.000454582738228497,0.215642686447143
"Pitpnm3",620.201175231304,1.06677913805818,0.305482371027863,3.49211358569976,0.000479214416346571,0.223339139828889
"Ap2b1",3134.44643842057,0.691201734419615,0.198827020658693,3.47639738366414,0.000508198666580157,0.231529903334436
"Zc3h4",284.582998559619,0.844685573418398,0.243536611323566,3.46841310153625,0.000523541816081611,0.231529903334436
"Adcy6",254.13100560944,0.859086124659989,0.247364332865925,3.47295875159831,0.000514754460864002,0.231529903334436
"Gm21887",103.296401152653,1.45267922401377,0.419330701237322,3.46428062559536,0.00053165157550915,0.231529903334436
"Tvp23bos",8.76635110565398,-5.83102762913183,1.69008397261275,-3.45014077621094,0.0005602942939977,0.236257427302364
"RP23-449M8.5",28.0295794790552,-2.84590263285081,0.823946468558623,-3.45398972075129,0.000552358428747108,0.236257427302364
"Mterf2",676.741641422172,-1.00892113299513,0.292827801798255,-3.44544174699038,0.000570126836911172,0.23664717847727
"Zfyve21",2262.58994785029,-0.414648935651301,0.121352469659032,-3.41689738013864,0.00063339150059946,0.247441841373892
"Cntfr",1236.52444914353,0.790228005577897,0.231237042525461,3.4173936707865,0.000632237853027499,0.247441841373892
"Adamts4",1115.43272999004,0.483523908458734,0.141333083064644,3.42116578775526,0.000623533095612547,0.247441841373892
"Max",232.57554656815,1.28754759124685,0.375957625188025,3.42471466193277,0.000615445430473128,0.247441841373892
"AC126938.1",3693.52069081178,0.473044601104653,0.138607938208492,3.41282474307571,0.000642932745559715,0.24752910704049
"Ifit2",592.664149286913,1.20948480548849,0.355316551647696,3.40396415500429,0.000664154683037943,0.252046702212899
"Neo1",2004.79859717438,0.706032281143958,0.208378495870432,3.3882204504584,0.000703476984226784,0.259747074911806
"Pnoc",1552.65683464649,-0.784280212638313,0.231511797426088,-3.38764685583119,0.000704949665146079,0.259747074911806
"Tnnt3",16.6264137748798,-2.81593851278219,0.8320762993574,-3.38423112755031,0.000713778899625894,0.259747074911806
"Mat2a",255.161255324553,1.64270609093151,0.48980520487442,3.35379468119919,0.000797114863344129,0.286153464118065
"Carnmt1",296.11096921511,-0.875288275734277,0.261497514694701,-3.34721451083839,0.000816280185083858,0.286448927115704
"Prss56",49.9051426556696,-3.44104860885074,1.02836919347144,-3.34612183124125,0.000819503800519235,0.286448927115704
"Gmpr",4623.21249405612,-0.650678120248402,0.194822996021999,-3.33984249053911,0.000838259182891258,0.289199418097484
"Kcna4",1214.64812581264,0.530460435809041,0.159334823264454,3.32921846549901,0.000870900624957368,0.295359744349845
"Gm21994",15.2802028066693,-6.64210499207192,1.9965176815385,-3.32684506302672,0.000878351959481941,0.295359744349845
"Pcdhga6",106.155887126787,1.17131465068021,0.352582564488451,3.32210032104005,0.000893425652951181,0.296673155883101
"Snai3",20.0990759905322,-4.1225944366268,1.24506501464854,-3.31114792249668,0.000929140789844992,0.304723766447311
"Sctr",28.113157220682,-4.13278406811407,1.25013689002795,-3.3058652225051,0.000946836193946017,0.30674028648995
"Simc1",319.358585100063,1.09581873855997,0.332728453973034,3.29343260389981,0.000989720660788805,0.316770233178971
"Chl1",2766.89587405611,0.837247905087471,0.256609840261179,3.26272719797228,0.00110345683946035,0.317621844838561
"Cyld",2378.09332250312,0.476119407205911,0.146024054898394,3.26055462257367,0.00111194547600174,0.317621844838561
"Nifk",2129.19336441686,-0.437463566213206,0.13405024215707,-3.26342988400289,0.00110072417195062,0.317621844838561
"Shank2",1827.4165700602,0.726408515878755,0.221508715187264,3.27936765496855,0.00104039996422441,0.317621844838561
"Coq6",1963.25326000345,-0.487886244781957,0.149558038112565,-3.26218671319256,0.0011055629913812,0.317621844838561
"Nipsnap3b",780.815756106943,-0.673579234101011,0.206167711863858,-3.26714221160784,0.00108639092136075,0.317621844838561
"Pcdh1",674.564615142075,0.824079017978474,0.251434115600487,3.27751473188262,0.00104725265528078,0.317621844838561
"Tmem37",118.064798369974,-1.51893355181306,0.46565192991544,-3.26195051331343,0.00110648457777117,0.317621844838561
"Cdc20",112.083168019414,-1.16509870633096,0.355652655247902,-3.27594547415609,0.00105308890000486,0.317621844838561
"Ccdc79",45.3838841007163,-1.71664736690317,0.522888937339202,-3.28300570985224,0.00102706585366176,0.317621844838561
"Lmtk2",1357.3966007678,0.604544512709127,0.186019628270791,3.24989635948032,0.00115447073881184,0.325121286643176
"Rps4l",537.19573304353,-1.4157621370226,0.435903276447416,-3.24788138451487,0.00116267729083763,0.325121286643176
"RP23-177G20.1",353.490352929616,-0.924398083960167,0.285358406581368,-3.23942825107058,0.00119769595495586,0.331424927535442
"Alg5",1539.38379954395,-0.703898020733777,0.2183842173557,-3.2232092101568,0.00126762932660703,0.347160547023873
"RP24-414G20.1",23.3110235497447,-4.34669410711453,1.35668068083592,-3.20391833429538,0.00135570925795949,0.360144164376939
"Trib3",67.5890968660789,-1.97178734241235,0.614960630282192,-3.20636353827648,0.0013442404548845,0.360144164376939
"RP23-144O20.4",8.86283159952451,-5.84958432803619,1.8235482560064,-3.20780341774276,0.00133752889149967,0.360144164376939
"Sptb",892.329015767318,1.04048662981872,0.325103027730923,3.20048274259659,0.00137197585103263,0.360856816660216
"Oas1a",95.9713935962288,-1.59333785241075,0.498417993990889,-3.19679038802896,0.00138965870699591,0.361924348542611
"Chrm1",219.173205891949,-4.19628129416477,1.31623956438934,-3.18808323932399,0.00143219301237459,0.369380654113892
"Wdr54",793.257051633279,-0.628348844011749,0.197297225832354,-3.18478296570507,0.00144862607800179,0.370026459251131
"Abcc5",2955.0196057178,0.619303057217193,0.194967352428655,3.17644492527956,0.00149092095750409,0.377203002248534
"Rab11fip4",4144.35518765884,0.599251667334363,0.189322200959146,3.16524773269288,0.00154950961322386,0.38663589092666
"Paqr6",866.070408014663,-0.721069765927008,0.228108872771933,-3.16107723984918,0.00157186810540483,0.38663589092666
"Cldn23",16.8109306239143,-3.97334592471502,1.25641474138914,-3.16244771238671,0.00156448828538331,0.38663589092666
"Cthrc1",108.467639548781,-1.73337652608858,0.549417168181931,-3.15493695223335,0.0016053279214319,0.391243451677416
"Prss50",91.0132854532137,-1.59928795770225,0.508778636937191,-3.1433866156996,0.00167005101669536,0.403317320531929
"Syne3",58.3316164789544,-2.76448861631714,0.880625791833977,-3.13923194386558,0.00169391312448923,0.40539461398249
"Plpp7",3342.93290152556,-0.809360261255441,0.258168195622728,-3.13501149629675,0.00171847376853665,0.407600496974786
"Otud1",992.861997453654,0.61374715419584,0.196023539422621,3.13098700290591,0.00174219870731357,0.409570873095441
"Tmem59l",14251.5257731228,-0.547057767454068,0.176862986424241,-3.09311619414727,0.00198066568620408,0.417447359415117
"Lrp1",4612.05072309538,0.633983048795173,0.206061039880988,3.07667596534179,0.0020932271289369,0.417447359415117
"Celsr2",3042.19383116069,0.340489523797559,0.109113050853366,3.1205206080722,0.00180531665511694,0.417447359415117
"Chd3",3580.85567031254,0.38683090808138,0.125319998454054,3.08674523502489,0.00202360949541685,0.417447359415117
"Eapp",1675.66386710633,-0.643180324025553,0.209625520913123,-3.06823482762918,0.00215327337308748,0.417447359415117
"Nck1",2013.67457117972,-0.365613377405527,0.118966494306463,-3.07324662743856,0.00211743412763777,0.417447359415117
"Fbxo7",2317.21928976716,-0.554810962117553,0.179163678192258,-3.09667097547637,0.00195706964758269,0.417447359415117
"Sh3d19",3930.14645136479,0.521072299627666,0.167658551071345,3.10793750928892,0.00188397899734357,0.417447359415117
"Brpf1",940.749122112839,0.789504855082971,0.256673799754292,3.07590745856705,0.00209862968877636,0.417447359415117
"Bbs5",754.601498544258,-0.50382088483381,0.161842610660408,-3.11302989230055,0.00185177261090085,0.417447359415117
"Kcnj16",1159.86051203496,1.17752603584762,0.383965365613051,3.06675065332402,0.00216399290442205,0.417447359415117
"Blvrb",848.8122466908,-0.701239192645713,0.227520157851602,-3.08209698545959,0.00205547855146977,0.417447359415117
"Pitpnm1",811.797362107229,-1.5187526826205,0.489064411688196,-3.10542465639225,0.00190006020312288,0.417447359415117
"Lmbr1l",329.656205467236,0.698927051506998,0.226654073278328,3.08367302381867,0.00204462177807498,0.417447359415117
"Epb41l5",448.446764770315,0.826322634458234,0.269501014911125,3.06612067761873,0.00216855771124736,0.417447359415117
"Plxna3",273.68609451288,0.745607605339884,0.239335188030575,3.11532796942768,0.00183740490021711,0.417447359415117
"Pcdhb16",242.036485181289,1.03429517475093,0.335250293857996,3.08514323089313,0.00203454149643332,0.417447359415117
"Zfand4",212.677369152555,-0.649694236408326,0.210799162037117,-3.08205322132129,0.00205578078052085,0.417447359415117
"Ern1",54.079642169912,1.48148384589578,0.482256953059158,3.07198027213109,0.00212643778368578,0.417447359415117
"Shroom4",89.2616555639354,1.59194550717528,0.514821571401882,3.0922276680061,0.0019866042253096,0.417447359415117
"Slc25a34",133.694151393851,0.951136116036621,0.30802880741259,3.08781546773519,0.00201633633832271,0.417447359415117
"RP24-486F14.1",55.7845449091199,-0.94458188634337,0.306165747470014,-3.08519778632613,0.00203416832321737,0.417447359415117
"RP24-144C10.1",40.6645780827514,-2.59145095789664,0.836987851370017,-3.09616316850339,0.00196042451012535,0.417447359415117
"Accsl",13.3885053382626,-6.45280688994372,2.10372574070047,-3.06732325659292,0.00215985146248081,0.417447359415117
"Cyp11b1",7.93381348637263,5.37471603999157,1.72708553246536,3.11201497491518,0.00185815073205989,0.417447359415117
"Paqr5",304.223350530825,-0.827670834967073,0.270184395626108,-3.06335542824034,0.00218869931986267,0.418293506706129
"Arhgap35",2473.64544521478,0.439883496238017,0.144665951704705,3.04068435630186,0.00236041138250922,0.435851600280622
"Cdr2",966.676603333348,-0.674057236877152,0.222153951603751,-3.03418972298745,0.00241182703712597,0.435851600280622
"Smoc1",203.584866718331,1.10071958090882,0.362248362648029,3.03857710456598,0.00237698268718812,0.435851600280622
"Rxfp1",203.361349911876,1.91598720866463,0.629285473039847,3.04470274740206,0.00232910383960592,0.435851600280622
"Rrad",120.904474585979,-1.4260065198333,0.469139671445012,-3.03962040865359,0.00236876493793487,0.435851600280622
"Kirrel2",110.808657453472,0.805141266223751,0.265242720934493,3.03548863994121,0.00240146269907909,0.435851600280622
"AC098736.2",35.717371455907,-1.20653560779691,0.397459626000298,-3.03561803229797,0.00240043248570674,0.435851600280622
"RP24-473H20.3",13.2770264574384,-4.54488704893511,1.49668368765105,-3.03663832674493,0.00239232313032434,0.435851600280622
"Slmap",1779.40421413189,0.420612790908547,0.138905785620242,3.02804371344525,0.00246142479107217,0.437212287916869
"RP24-293E17.2",17.0885128555187,-2.1099052989545,0.696994448861913,-3.02714792406117,0.00246873115706871,0.437212287916869
"RP23-20K13.2",13.1886404842031,-6.43505192295828,2.12445571556214,-3.02903556700195,0.00245335797973881,0.437212287916869
"Egln3",225.202418005239,-1.76928103391592,0.585856095169348,-3.01999253486386,0.00252780915892325,0.444710266932425
"Ptcra",6.86070415021167,-5.48700769419285,1.81842001494623,-3.01745891988276,0.00254903587789225,0.445494329580314
"Pik3r3",557.923481439875,0.83203591507273,0.275953968828155,3.01512574218806,0.00256872738055754,0.446001587349746
"RP23-348E18.8",47.9307912992803,2.12542139439624,0.705852606103754,3.01114053559763,0.00260268362504955,0.448962925321047
"Ttyh3",1781.45226311135,0.885599954675983,0.29611608034319,2.99071888851695,0.00278321578478632,0.449063710077138
"Cul9",1177.83017166021,0.703296147533087,0.234778100728467,2.99557814528232,0.00273925103235043,0.449063710077138
"Ppp4r1",809.775465731718,0.571485443939695,0.191128343573032,2.99006119791608,0.00278921559054123,0.449063710077138
"Apool",546.611057687098,-0.763914764280439,0.254773558874286,-2.99840677209907,0.00271395174926536,0.449063710077138
"Lipt2",388.435717609001,-0.686056975977333,0.228647463971856,-3.00050113856404,0.00269535746051621,0.449063710077138
"Zbtb34",105.223416070079,0.785891959351552,0.262264546909885,2.99656193950449,0.00273042762716518,0.449063710077138
"RP23-10G21.3",53.8655071054259,-2.78825217425475,0.928425150943836,-3.00320620506695,0.00267151351966881,0.449063710077138
"B3gat2",133.875497602369,0.638915126827158,0.212981070107584,2.99986814088416,0.0027009650536809,0.449063710077138
"RP23-192E11.1",46.2617364343327,-1.35690372111151,0.453557733731408,-2.99168908431633,0.00277438665709064,0.449063710077138
"Zpbp2",18.8481555109697,-2.6847467075843,0.895577951334274,-2.99778115750219,0.00271952879717698,0.449063710077138
"Slc10a5",6.07412556072583,-5.32618930991699,1.77306703368398,-3.00394131114746,0.00266506728631688,0.449063710077138
"Rbfa",2107.60165281029,-0.502635949784062,0.168277602703588,-2.98694503432776,0.00281780379850542,0.450554377182704
"Rin1",101.823693826563,-2.18724271481945,0.734783566686441,-2.97671697352048,0.00291352839267913,0.450554377182704
"Fbxo8",1104.73437674686,-0.404062971537714,0.135758745490008,-2.9763310649291,0.00291719754848203,0.450554377182704
"Zfp142",460.706719829933,1.24278081844783,0.416837246532368,2.98145338207276,0.00286883721127545,0.450554377182704
"Hs1bp3",277.629005052244,-0.654148746106783,0.219382570150807,-2.98177173171557,0.00286585593274547,0.450554377182704
"Ccr6",104.862445673584,-1.53051142510307,0.514068316346122,-2.97725297676695,0.00290843914921221,0.450554377182704
"Stoml3",14.024903840791,-6.52793324901723,2.19236232450093,-2.97757956158239,0.00290534227108311,0.450554377182704
"Adamts10",344.470763252042,0.94463230801222,0.318401025581901,2.96680045639249,0.00300916186118483,0.462071588684249
"RP24-68H1.1",51883.3498673899,-0.77695781492819,0.262282007750727,-2.96229932655774,0.00305350779015649,0.466186404859237
"Rtca",3462.24719915055,-0.415660352383667,0.140581437079126,-2.95672288617817,0.00310927419547673,0.467303039983677
"Bmp2",75.1753490942618,1.36494132206645,0.46129789018744,2.95891516328381,0.00308724079370292,0.467303039983677
"Proser3",70.2457292386033,1.32131501274226,0.446949696530289,2.95629468595627,0.0031135945069494,0.467303039983677
"Mast4",2198.43508942857,0.708808551722932,0.240205790051641,2.95083874360626,0.00316912324506774,0.470387297512429
"Psmd10",54.4242803736302,1.60388319729596,0.543542498705839,2.9507963059278,0.00316955867700828,0.470387297512429
"Smg7",1557.31012778203,0.842614873280233,0.285997478788362,2.94623182291676,0.00321671217845952,0.473541912892388
"Tox",733.82419332233,0.84747790639406,0.287762955421991,2.94505561061977,0.00322896621349783,0.473541912892388
"Sec16b",16.9767640441808,-3.91362038690782,1.32953980941109,-2.94359022513311,0.00324429242034311,0.473541912892388
"Hpca",4316.18838151455,-2.20816691341953,0.75363798546386,-2.93001010566156,0.0033895098057054,0.477715109296993
"Lysmd2",3963.27843594785,-0.478836244689479,0.163433511817359,-2.92985348821599,0.00339121856007664,0.477715109296993
"Nif3l1",2380.07993675655,-0.407586699544493,0.139102966190353,-2.93010789566297,0.00338844327813116,0.477715109296993
"Xkr4",910.090947547991,0.618683269222166,0.211215050926685,2.92916279643783,0.00339876362345687,0.477715109296993
"Pdlim4",978.215912964235,-0.783797018170255,0.267380299773327,-2.93139404374489,0.00337444456236199,0.477715109296993
"Prdm15",300.368752808304,0.740631619813845,0.252667069228266,2.93125503879867,0.00337595498029169,0.477715109296993
"RP23-427I15.4",20.067059359517,-1.42533400345558,0.486008783389085,-2.93273301259351,0.00335992689960908,0.477715109296993
"RP24-468O24.4",132.392694836088,-1.3844388777549,0.473190662761671,-2.92575273923398,0.00343623930271286,0.480440510929301
"RP23-151N19.6",6.09679443422079,-5.3143085234932,1.81756787510578,-2.92385698288374,0.00345723549723911,0.48084534546679
"Gnptab",1275.31029438887,0.664593120623977,0.227698707054029,2.9187391058232,0.00351450227913824,0.486264338777642
"Fhl2",347.398029828544,-1.42443880844528,0.490585630993963,-2.90354775691099,0.0036896069432592,0.487633872874034
"Fam65b",1230.19447416876,0.985570437953084,0.338581106487967,2.91088433189969,0.00360407412126133,0.487633872874034
"Klhl24",1143.29515464027,0.612994438958092,0.210484970664727,2.91229552885515,0.00358783010137074,0.487633872874034
"Commd1",1196.28152000516,-0.645354331290212,0.222056147012992,-2.90626645544946,0.00365769830207231,0.487633872874034
"Nova2",593.156198855508,0.686581402636802,0.236165587667968,2.90720341357304,0.00364675974909455,0.487633872874034
"Qprt",117.581740929453,-2.2020810225014,0.755178465980183,-2.91597433150218,0.00354579671201513,0.487633872874034
"Atp4a",18.7918584158674,-3.07005255209566,1.05397853086134,-2.91282266403161,0.00358177945256854,0.487633872874034
"AC158384.4",30.6936288296008,-1.3871477106307,0.477070175724283,-2.90763871064618,0.00364168798444204,0.487633872874034
"Malrd1",4.40296280460703,4.86917002178488,1.67618442831929,2.90491305104607,0.00367355135008786,0.487633872874034
"Cpox",3292.57518272951,-0.419298196692872,0.144578542149785,-2.90014126894761,0.00372994512924869,0.488108336741338
"Mtss1l",1259.39365018088,0.804524020696651,0.277307804285385,2.90119501962769,0.00371742444140896,0.488108336741338
"Snrpb",6034.55259969576,-0.483479527193183,0.167319131782733,-2.88956512050869,0.00385775095566863,0.488248529392832
"Psmg1",1230.93062366271,-0.579587481283548,0.200590351020483,-2.88940857989907,0.00385967216911329,0.488248529392832
"Cadm4",1852.18489006817,0.848232352029817,0.293308321466572,2.89194778991803,0.00382861565021771,0.488248529392832
"Prkag1",826.180673904945,-0.777568321521447,0.268268450271308,-2.89847099327211,0.00374986993457355,0.488248529392832
"Rsph3a",570.117257461204,-1.03653589446092,0.358549332565674,-2.89091569922546,0.00384121143264397,0.488248529392832
"Cdk2ap2",94.3827402318197,-2.31290443639832,0.799890683840944,-2.89152565859642,0.00383376285864666,0.488248529392832
"Muc5b",10.5107953711659,-6.1036289971634,2.10747184354984,-2.89618531125067,0.00377729273452801,0.488248529392832
"Mapk7",797.480047060552,0.747556180890333,0.259017521268102,2.88612205549044,0.00390020869980447,0.489462485586507
"Ift80",573.630374754055,0.655542030096562,0.227361496358352,2.88325877774546,0.00393583962908709,0.489462485586507
"Dsel",287.132372113312,0.830297770787207,0.28802894077647,2.88268869284068,0.003942969016206,0.489462485586507
"Tmprss6",3.06587756035149,4.5871291232931,1.59104488525133,2.88309221557159,0.00393792141646268,0.489462485586507
"Atp8a2",2865.71637414274,0.575186006150555,0.199841981213682,2.8782040823321,0.00399946310411153,0.491186658765716
"Pou2f1",797.89231359679,0.659908190724742,0.22935850440724,2.87719085206901,0.00401232843787542,0.491186658765716
"RP23-407E2.27",70.2236255672294,-1.12072988803994,0.389354728553922,-2.87842886152269,0.00399661408617405,0.491186658765716
"Cux2",935.549530758548,0.937649938482346,0.326149778036618,2.87490595310806,0.00404147858926067,0.492485682218851
"Rpp30",1097.37450776353,-0.660165553870789,0.229755486822185,-2.87333966645032,0.00406157178701082,0.492674221561381
"Vta1",3156.19983811835,-0.429075169098802,0.149572116486981,-2.8686842118474,0.00412183098681257,0.497711091657618
"Trps1",1387.76710751993,0.593068296915974,0.207228517897884,2.86190483304147,0.0042110332899588,0.506181445012468
"Dhrs1",5208.41363860037,-0.406416988777487,0.142586286460233,-2.85032311919306,0.00436748350866251,0.510333452530284
"Gsto1",2380.4643646951,-0.554689326445013,0.194302319542164,-2.85477459945939,0.0043067382515712,0.510333452530284
"Nek7",1498.88247632174,0.674026565056232,0.236497213382272,2.85004019885318,0.0043713703867994,0.510333452530284
"Chsy3",141.933847227208,1.26695698935502,0.444638477447617,2.84940924732336,0.00438004995960492,0.510333452530284
"Elfn1",34.3322074707572,2.95161451254352,1.03476819184246,2.85244032026924,0.004338495815344,0.510333452530284
"Actrt3",57.131836279779,-1.39743911216837,0.489555554700439,-2.85450568122645,0.00431038607573413,0.510333452530284
"RP23-194C20.1",2.57371387145233,4.81904759232527,1.68974379547136,2.85193980604675,0.00434533282641743,0.510333452530284
"AC171404.1",50.5157508693906,-0.833249286346404,0.293931411245463,-2.83484260091738,0.00458482684813231,0.531859935461287
"Dagla",1133.47111888057,1.13730781544258,0.401930057760246,2.82961623169021,0.00466038684498242,0.532723489072708
"Acp6",1029.32060370549,-0.46696986498829,0.165188591566418,-2.82688931820412,0.00470025706157317,0.532723489072708
"Tut1",2080.90990271733,-0.681902579648071,0.240725929776515,-2.83269268201035,0.0046157738424769,0.532723489072708
"Gusb",946.098998074512,-0.414191604694391,0.146367837086006,-2.8297993120648,0.00465772102717039,0.532723489072708
"Myrip",944.488390342431,1.2489150218529,0.442309931075809,2.82361967052203,0.00474846953604779,0.532723489072708
"Hes1",593.992948123921,-0.749526962915946,0.265475817651745,-2.8233342288795,0.00475269967665093,0.532723489072708
"Inppl1",124.362328789102,1.53689910906176,0.544186795500105,2.8242124244293,0.00473969602437908,0.532723489072708
"AC163281.1",5.90735712208184,-5.29048742467649,1.87243760402501,-2.82545459101228,0.00472135795301541,0.532723489072708
"RP23-240M3.1",9.32808107918107,4.25720335978477,1.5099375850287,2.8194565139617,0.00481050485760995,0.536937233371464
"Vmp1",10052.0413950647,-0.437945797613392,0.155617629981454,-2.81424281853916,0.00488922819581563,0.538145199613609
"Rasd1",5138.91930527537,-0.85892749513573,0.306016753094603,-2.80679892995988,0.00500364631298932,0.538145199613609
"Wdfy3",4580.44560860312,0.639648924304601,0.227712960638787,2.80901413125647,0.00496934652854256,0.538145199613609
"Cetn3",2519.44127876637,-0.743367214629104,0.264772202261912,-2.80757272960916,0.00499164068346807,0.538145199613609
